name,category,level,damage,autoAttack,delay,isUnique,isTradeable,Strength,Vitality,CriticalHit,Determination,Tenacity,SkillSpeed,DirectHitRate,Dexterity,Intelligence,SpellSpeed,Mind,Piety
Lakeland Glaives,Dancer's Arm,390,107.0,111.28,3.12,1,0,0.0,426.0,0.0,337.0,0.0,0.0,236.0,381.0,0.0,0.0,0.0,0.0
Omega Chakrams,Dancer's Arm,405,109.0,113.36,3.12,1,0,0.0,455.0,356.0,0.0,0.0,0.0,249.0,403.0,0.0,0.0,0.0,0.0
Augmented Scaevan Magitek Chakrams,Dancer's Arm,400,108.0,112.32,3.12,1,0,0.0,451.0,0.0,245.0,0.0,0.0,350.0,399.0,0.0,0.0,0.0,0.0
Scaevan Magitek Chakrams,Dancer's Arm,390,107.0,111.28,3.12,1,0,0.0,426.0,0.0,236.0,0.0,0.0,337.0,381.0,0.0,0.0,0.0,0.0
Deepgold War Quoits,Dancer's Arm,385,95.0,98.8,3.12,0,1,0.0,373.0,0.0,0.0,0.0,208.0,297.0,335.0,0.0,0.0,0.0,0.0
Gyosei Kai,Dancer's Arm,370,104.0,108.16,3.12,1,0,0.0,380.0,311.0,0.0,0.0,218.0,0.0,347.0,0.0,0.0,0.0,0.0
Empyrean Chakrams,Dancer's Arm,365,103.0,107.12,3.12,1,0,0.0,369.0,213.0,305.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0
Gyosei,Dancer's Arm,360,102.0,106.08,3.12,1,0,0.0,358.0,298.0,0.0,0.0,209.0,0.0,330.0,0.0,0.0,0.0,0.0
Shinryu's Chakrams,Dancer's Arm,335,98.0,101.92,3.12,1,0,0.0,308.0,270.0,189.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0
Windfire Wheels of the Crimson Lotus,Dancer's Arm,300,95.0,98.8,3.12,1,0,0.0,243.0,0.0,175.0,0.0,0.0,251.0,237.0,0.0,0.0,0.0,0.0
Shinryu's Ephemeral Chakrams,Dancer's Arm,290,84.0,87.36,3.12,0,1,0.0,202.0,218.0,152.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0
Griffinbanes,Dancer's Arm,288,92.0,95.68,3.12,1,0,0.0,221.0,222.0,0.0,0.0,155.0,0.0,217.0,0.0,0.0,0.0,0.0
Molybdenum Chakrams,Dancer's Arm,285,81.0,84.24,3.12,0,1,0.0,196.0,0.0,128.0,0.0,0.0,183.0,190.0,0.0,0.0,0.0,0.0
Rogetsurin Shin,Dancer's Arm,282,89.0,92.56,3.12,1,0,0.0,216.0,0.0,0.0,0.0,186.0,130.0,206.0,0.0,0.0,0.0,0.0
Doman Steel War Quoits,Dancer's Arm,279,78.0,81.12,3.12,0,1,0.0,193.0,107.0,153.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0
The Awaited Stars,Dancer's Arm,276,86.0,89.44,3.12,1,0,0.0,213.0,0.0,154.0,0.0,0.0,109.0,195.0,0.0,0.0,0.0,0.0
Doman Iron Glaives,Dancer's Arm,273,76.0,79.04,3.12,0,1,0.0,189.0,88.0,0.0,0.0,0.0,126.0,168.0,0.0,0.0,0.0,0.0
Ruby Tide Windfire Wheels,Dancer's Arm,270,84.0,87.36,3.12,1,0,0.0,204.0,0.0,133.0,0.0,0.0,97.0,182.0,0.0,0.0,0.0,0.0
High Steel War Quoits,Dancer's Arm,265,75.0,78.0,3.12,0,1,0.0,176.0,122.0,82.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0
Ghost Barque War Quoits,Dancer's Arm,260,83.0,86.32,3.12,1,0,0.0,188.0,0.0,88.0,0.0,0.0,133.0,169.0,0.0,0.0,0.0,0.0
Coven Glaives,Dancer's Arm,280,87.0,90.48,3.12,0,0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0
Augmented Shire Glaives,Dancer's Arm,270,84.0,87.36,3.12,1,0,0.0,204.0,139.0,93.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0
Shire Glaives,Dancer's Arm,260,83.0,86.32,3.12,1,0,0.0,188.0,133.0,88.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0
Kinna Glaives,Dancer's Arm,255,82.0,85.28,3.12,1,0,0.0,179.0,0.0,87.0,0.0,0.0,129.0,162.0,0.0,0.0,0.0,0.0
High Steel Chakrams,Dancer's Arm,255,74.0,76.96,3.12,0,1,0.0,161.0,0.0,0.0,0.0,116.0,81.0,146.0,0.0,0.0,0.0,0.0
Edenmorn Rod,Two-handed Thaumaturge's Arm,535,180.0,146.5,3.28,1,0,0.0,752.0,531.0,0.0,0.0,0.0,372.0,0.0,725.0,0.0,0.0,0.0
Augmented Cryptlurker's Rod,Two-handed Thaumaturge's Arm,530,179.0,145.41,3.28,1,0,0.0,747.0,0.0,0.0,0.0,0.0,368.0,0.0,723.0,526.0,0.0,0.0
Diamond Zeta Rod,Two-handed Thaumaturge's Arm,525,178.0,144.32,3.28,1,0,0.0,724.0,365.0,521.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0
Cryptlurker's Rod,Two-handed Thaumaturge's Arm,520,177.0,143.22,3.28,1,0,0.0,700.0,0.0,0.0,0.0,0.0,361.0,0.0,686.0,515.0,0.0,0.0
Augmented Exarchic Rod,Two-handed Thaumaturge's Arm,520,159.0,129.01,3.28,0,0,0.0,630.0,0.0,0.0,0.0,0.0,325.0,0.0,617.0,464.0,0.0,0.0
Augmented Law's Order Rod,Two-handed Thaumaturge's Arm,515,175.0,142.13,3.28,1,0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0
Emerald Rod,Two-handed Thaumaturge's Arm,515,175.0,142.13,3.28,1,0,0.0,679.0,510.0,0.0,0.0,0.0,357.0,0.0,668.0,0.0,0.0,0.0
Law's Order Rod,Two-handed Thaumaturge's Arm,510,174.0,141.04,3.28,1,0,0.0,657.0,504.0,0.0,0.0,0.0,0.0,0.0,651.0,353.0,0.0,0.0
Exarchic Rod,Two-handed Thaumaturge's Arm,510,157.0,126.82,3.28,0,1,0.0,591.0,0.0,0.0,0.0,0.0,318.0,0.0,586.0,454.0,0.0,0.0
Edenchoir Rod,Two-handed Thaumaturge's Arm,505,172.0,139.94,3.28,1,0,0.0,637.0,0.0,0.0,0.0,0.0,349.0,0.0,634.0,498.0,0.0,0.0
Soulscourge Recollection,Two-handed Thaumaturge's Arm,500,171.0,138.85,3.28,1,0,0.0,617.0,492.0,0.0,0.0,0.0,344.0,0.0,617.0,0.0,0.0,0.0
Augmented Soulscourge,Two-handed Thaumaturge's Arm,500,171.0,138.85,3.28,1,0,0.0,617.0,492.0,0.0,0.0,0.0,344.0,0.0,617.0,0.0,0.0,0.0
Augmented Crystarium Rod,Two-handed Thaumaturge's Arm,500,171.0,138.85,3.28,1,0,0.0,616.0,344.0,0.0,0.0,0.0,492.0,0.0,617.0,0.0,0.0,0.0
Rod of Light,Two-handed Thaumaturge's Arm,495,170.0,137.76,3.28,1,0,0.0,598.0,0.0,487.0,0.0,0.0,0.0,0.0,602.0,341.0,0.0,0.0
Crystarium Rod,Two-handed Thaumaturge's Arm,490,169.0,136.66,3.28,1,0,0.0,578.0,337.0,0.0,0.0,0.0,482.0,0.0,587.0,0.0,0.0,0.0
Augmented Neo-Ishgardian Rod,Two-handed Thaumaturge's Arm,490,152.0,122.45,3.28,0,0,0.0,521.0,0.0,303.0,0.0,0.0,0.0,0.0,528.0,434.0,0.0,0.0
Soulscourge,Two-handed Thaumaturge's Arm,485,167.0,135.57,3.28,1,0,0.0,561.0,477.0,0.0,0.0,0.0,334.0,0.0,573.0,0.0,0.0,0.0
Ruby Rod,Two-handed Thaumaturge's Arm,485,167.0,135.57,3.28,1,0,0.0,561.0,0.0,0.0,0.0,0.0,334.0,0.0,573.0,477.0,0.0,0.0
Neo-Ishgardian Rod,Two-handed Thaumaturge's Arm,480,149.0,121.36,3.28,0,1,0.0,489.0,0.0,297.0,0.0,0.0,0.0,0.0,502.0,425.0,0.0,0.0
Edengrace Rod,Two-handed Thaumaturge's Arm,475,164.0,133.38,3.28,1,0,0.0,526.0,0.0,0.0,0.0,0.0,327.0,0.0,544.0,467.0,0.0,0.0
Ultimate Hvergelmir,Two-handed Thaumaturge's Arm,475,164.0,133.38,3.28,1,0,0.0,526.0,0.0,0.0,0.0,0.0,327.0,0.0,544.0,467.0,0.0,0.0
Augmented Deepshadow Scythe,Two-handed Thaumaturge's Arm,470,163.0,132.29,3.28,1,0,0.0,510.0,462.0,323.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0
Oknos,Two-handed Thaumaturge's Arm,465,162.0,131.2,3.28,1,0,0.0,493.0,319.0,0.0,0.0,0.0,0.0,0.0,516.0,455.0,0.0,0.0
Deepshadow Scythe,Two-handed Thaumaturge's Arm,460,161.0,130.1,3.28,1,0,0.0,476.0,448.0,314.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0
Augmented Catalyst,Two-handed Thaumaturge's Arm,460,145.0,116.98,3.28,0,0,0.0,429.0,0.0,282.0,0.0,0.0,0.0,0.0,452.0,403.0,0.0,0.0
The King's Rod,Two-handed Thaumaturge's Arm,450,158.0,127.92,3.28,1,0,0.0,445.0,0.0,0.0,0.0,0.0,434.0,0.0,476.0,304.0,0.0,0.0
Catalyst,Two-handed Thaumaturge's Arm,450,142.0,114.8,3.28,0,1,0.0,400.0,0.0,273.0,0.0,0.0,0.0,0.0,428.0,391.0,0.0,0.0
Ronkan Rod,Two-handed Thaumaturge's Arm,440,155.0,125.73,3.28,1,0,0.0,416.0,420.0,0.0,0.0,0.0,0.0,0.0,451.0,294.0,0.0,0.0
Weathered Khatvanga,Two-handed Thaumaturge's Arm,430,154.0,124.64,3.28,1,0,0.0,413.0,0.0,289.0,0.0,0.0,0.0,0.0,437.0,413.0,0.0,0.0
Augmented Oknos,Two-handed Thaumaturge's Arm,430,139.0,112.61,3.28,0,1,0.0,372.0,260.0,0.0,0.0,0.0,0.0,0.0,393.0,372.0,0.0,0.0
Rod of the Forgiven,Two-handed Thaumaturge's Arm,418,152.0,122.45,3.28,1,0,0.0,411.0,280.0,0.0,0.0,0.0,399.0,0.0,421.0,0.0,0.0,0.0
Dwarven Lignum Pole,Two-handed Thaumaturge's Arm,415,136.0,109.33,3.28,0,1,0.0,370.0,350.0,0.0,0.0,0.0,0.0,0.0,375.0,245.0,0.0,0.0
Nabaath Rod,Two-handed Thaumaturge's Arm,412,150.0,121.36,3.28,1,0,0.0,411.0,379.0,266.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0
Sandteak Rod,Two-handed Thaumaturge's Arm,409,134.0,108.24,3.28,0,1,0.0,369.0,0.0,0.0,0.0,0.0,233.0,0.0,368.0,333.0,0.0,0.0
Ravel Keeper's Rod,Two-handed Thaumaturge's Arm,406,148.0,120.26,3.28,1,0,0.0,410.0,252.0,360.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0
Bluespirit Rod,Two-handed Thaumaturge's Arm,403,131.0,106.05,3.28,0,1,0.0,367.0,223.0,0.0,0.0,0.0,0.0,0.0,362.0,318.0,0.0,0.0
Fae Rod,Two-handed Thaumaturge's Arm,400,146.0,118.08,3.28,1,0,0.0,406.0,0.0,245.0,0.0,0.0,0.0,0.0,399.0,350.0,0.0,0.0
Applewood Staff,Two-handed Thaumaturge's Arm,395,131.0,104.96,3.28,0,1,0.0,355.0,216.0,0.0,0.0,0.0,309.0,0.0,351.0,0.0,0.0,0.0
Lakeland Rod,Two-handed Thaumaturge's Arm,390,144.0,116.98,3.28,1,0,0.0,384.0,337.0,0.0,0.0,0.0,236.0,0.0,381.0,0.0,0.0,0.0
Paikea Physeos,Two-handed Thaumaturge's Arm,405,147.0,119.17,3.28,1,0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0
Paikea Eureka,Two-handed Thaumaturge's Arm,405,147.0,119.17,3.28,1,0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0
Omega Rod,Two-handed Thaumaturge's Arm,405,147.0,119.17,3.28,1,0,0.0,410.0,249.0,0.0,0.0,0.0,0.0,0.0,403.0,356.0,0.0,0.0
Paikea,Two-handed Thaumaturge's Arm,400,146.0,118.08,3.28,1,0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0
Augmented Scaevan Magitek Rod,Two-handed Thaumaturge's Arm,400,146.0,118.08,3.28,1,0,0.0,406.0,0.0,245.0,0.0,0.0,350.0,0.0,399.0,0.0,0.0,0.0
Hydatos Rod +1,Two-handed Thaumaturge's Arm,395,145.0,116.98,3.28,1,0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0
Seiryu's Rod,Two-handed Thaumaturge's Arm,395,145.0,116.98,3.28,1,0,0.0,395.0,0.0,0.0,0.0,0.0,240.0,0.0,390.0,343.0,0.0,0.0
Hydatos Rod,Two-handed Thaumaturge's Arm,390,144.0,116.98,3.28,1,0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0
Scaevan Magitek Rod,Two-handed Thaumaturge's Arm,390,144.0,116.98,3.28,1,0,0.0,384.0,0.0,236.0,0.0,0.0,337.0,0.0,381.0,0.0,0.0,0.0
Yama Rod,Two-handed Thaumaturge's Arm,390,130.0,104.96,3.28,0,0,0.0,345.0,212.0,0.0,0.0,0.0,0.0,0.0,343.0,303.0,0.0,0.0
Pyros Rod,Two-handed Thaumaturge's Arm,385,143.0,115.89,3.28,1,0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0
Suzaku's Rod,Two-handed Thaumaturge's Arm,385,143.0,115.89,3.28,1,0,0.0,373.0,0.0,0.0,0.0,0.0,231.0,0.0,372.0,330.0,0.0,0.0
White Oak Rod,Two-handed Thaumaturge's Arm,385,129.0,103.86,3.28,0,1,0.0,335.0,0.0,208.0,0.0,0.0,0.0,0.0,335.0,297.0,0.0,0.0
Elemental Rod +2,Two-handed Thaumaturge's Arm,380,142.0,114.8,3.28,1,0,0.0,362.0,227.0,0.0,0.0,0.0,0.0,0.0,363.0,324.0,0.0,0.0
Rakshasa Rod,Two-handed Thaumaturge's Arm,380,128.0,101.33,3.2,0,1,0.0,326.0,292.0,0.0,0.0,0.0,204.0,0.0,327.0,0.0,0.0,0.0
Elemental Rod +1,Two-handed Thaumaturge's Arm,375,141.0,114.8,3.28,1,0,0.0,352.0,223.0,0.0,0.0,0.0,0.0,0.0,355.0,318.0,0.0,0.0
Diamond Rod,Two-handed Thaumaturge's Arm,375,141.0,114.8,3.28,1,0,0.0,352.0,223.0,0.0,0.0,0.0,0.0,0.0,355.0,318.0,0.0,0.0
Stardust Rod Ultima,Two-handed Thaumaturge's Arm,375,141.0,114.8,3.28,1,0,0.0,352.0,223.0,0.0,0.0,0.0,0.0,0.0,355.0,318.0,0.0,0.0
Elemental Rod,Two-handed Thaumaturge's Arm,370,140.0,113.7,3.28,1,0,0.0,342.0,218.0,0.0,0.0,0.0,0.0,0.0,347.0,311.0,0.0,0.0
Makibi Kai,Two-handed Thaumaturge's Arm,370,140.0,113.7,3.28,1,0,0.0,342.0,0.0,218.0,0.0,0.0,311.0,0.0,347.0,0.0,0.0,0.0
Vanargand Pagos +1,Two-handed Thaumaturge's Arm,365,139.0,112.61,3.28,1,0,0.0,332.0,213.0,0.0,0.0,0.0,0.0,0.0,339.0,305.0,0.0,0.0
Tsukuyomi's Rod,Two-handed Thaumaturge's Arm,365,139.0,112.61,3.28,1,0,0.0,332.0,305.0,213.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0
Empyrean Rod,Two-handed Thaumaturge's Arm,365,139.0,112.61,3.28,1,0,0.0,332.0,0.0,213.0,0.0,0.0,0.0,0.0,339.0,305.0,0.0,0.0
Vanargand Pagos,Two-handed Thaumaturge's Arm,360,138.0,111.52,3.28,1,0,0.0,322.0,209.0,0.0,0.0,0.0,0.0,0.0,330.0,298.0,0.0,0.0
Makibi,Two-handed Thaumaturge's Arm,360,138.0,111.52,3.28,1,0,0.0,322.0,0.0,209.0,0.0,0.0,298.0,0.0,330.0,0.0,0.0,0.0
Augmented Silvergrace Rod,Two-handed Thaumaturge's Arm,360,124.0,100.58,3.28,0,0,0.0,290.0,0.0,0.0,0.0,0.0,269.0,0.0,297.0,188.0,0.0,0.0
Vanargand Anemos,Two-handed Thaumaturge's Arm,355,137.0,110.42,3.28,1,0,0.0,313.0,204.0,0.0,0.0,0.0,0.0,0.0,323.0,292.0,0.0,0.0
Byakko's Rod,Two-handed Thaumaturge's Arm,355,137.0,110.42,3.28,1,0,0.0,313.0,0.0,292.0,0.0,0.0,0.0,0.0,323.0,204.0,0.0,0.0
Silvergrace Rod,Two-handed Thaumaturge's Arm,350,122.0,99.49,3.28,0,1,0.0,274.0,0.0,0.0,0.0,0.0,257.0,0.0,284.0,180.0,0.0,0.0
Vanargand +2,Two-handed Thaumaturge's Arm,345,135.0,109.33,3.28,1,0,0.0,295.0,196.0,0.0,0.0,0.0,0.0,0.0,308.0,280.0,0.0,0.0
Genji Rod,Two-handed Thaumaturge's Arm,345,135.0,109.33,3.28,1,0,0.0,295.0,280.0,0.0,0.0,0.0,196.0,0.0,308.0,0.0,0.0,0.0
Ultimate Dreadwyrm Staff,Two-handed Thaumaturge's Arm,345,135.0,109.33,3.28,1,0,0.0,295.0,280.0,0.0,0.0,0.0,196.0,0.0,308.0,0.0,0.0,0.0
Vanargand +1,Two-handed Thaumaturge's Arm,340,134.0,108.24,3.28,1,0,0.0,287.0,191.0,0.0,0.0,0.0,0.0,0.0,301.0,273.0,0.0,0.0
Augmented Lost Allagan Rod,Two-handed Thaumaturge's Arm,340,134.0,108.24,3.28,1,0,0.0,287.0,191.0,273.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0
Vanargand,Two-handed Thaumaturge's Arm,335,133.0,107.14,3.28,1,0,0.0,278.0,189.0,0.0,0.0,0.0,0.0,0.0,293.0,270.0,0.0,0.0
Shinryu's Rod,Two-handed Thaumaturge's Arm,335,133.0,107.14,3.28,1,0,0.0,278.0,189.0,0.0,0.0,0.0,0.0,0.0,293.0,270.0,0.0,0.0
Lost Allagan Rod,Two-handed Thaumaturge's Arm,330,132.0,107.14,3.28,1,0,0.0,269.0,188.0,268.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0
Susano's Rod,Two-handed Thaumaturge's Arm,320,131.0,106.05,3.28,1,0,0.0,252.0,184.0,0.0,0.0,0.0,263.0,0.0,268.0,0.0,0.0,0.0
Palladium Staff,Two-handed Thaumaturge's Arm,320,118.0,95.12,3.28,0,1,0.0,227.0,0.0,0.0,0.0,0.0,165.0,0.0,241.0,236.0,0.0,0.0
Ala Mhigan Rod,Two-handed Thaumaturge's Arm,310,130.0,104.96,3.28,1,0,0.0,236.0,0.0,0.0,0.0,0.0,181.0,0.0,253.0,258.0,0.0,0.0
Rod of the Crimson Lotus,Two-handed Thaumaturge's Arm,300,128.0,103.86,3.28,1,0,0.0,219.0,251.0,0.0,0.0,0.0,0.0,0.0,237.0,175.0,0.0,0.0
Antiquated Vanargand,Two-handed Thaumaturge's Arm,290,126.0,101.68,3.28,1,0,0.0,202.0,242.0,0.0,0.0,0.0,169.0,0.0,222.0,0.0,0.0,0.0
Shinryu's Ephemeral Rod,Two-handed Thaumaturge's Arm,290,113.0,91.84,3.28,0,1,0.0,182.0,152.0,0.0,0.0,0.0,0.0,0.0,200.0,218.0,0.0,0.0
Tsukuyomi's Moonlit Rod,Two-handed Thaumaturge's Arm,290,113.0,91.84,3.28,0,1,0.0,183.0,218.0,152.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0
Suzaku's Flame-kissed Rod,Two-handed Thaumaturge's Arm,290,113.0,91.84,3.28,0,1,0.0,183.0,0.0,0.0,0.0,0.0,152.0,0.0,200.0,218.0,0.0,0.0
Seiryu's Sanctified Rod,Two-handed Thaumaturge's Arm,290,113.0,91.84,3.28,0,1,0.0,183.0,0.0,0.0,0.0,0.0,152.0,0.0,200.0,218.0,0.0,0.0
Byakko's Enspirited Rod,Two-handed Thaumaturge's Arm,290,113.0,91.84,3.28,0,1,0.0,183.0,0.0,218.0,0.0,0.0,0.0,0.0,200.0,152.0,0.0,0.0
Teiwaz,Two-handed Thaumaturge's Arm,288,124.0,100.58,3.28,1,0,0.0,199.0,0.0,0.0,0.0,0.0,222.0,0.0,217.0,155.0,0.0,0.0
Palladium Rod,Two-handed Thaumaturge's Arm,285,110.0,86.4,3.2,0,1,0.0,177.0,128.0,0.0,0.0,0.0,0.0,0.0,190.0,183.0,0.0,0.0
Kujo Shin,Two-handed Thaumaturge's Arm,282,120.0,94.93,3.2,1,0,0.0,194.0,130.0,0.0,0.0,0.0,0.0,0.0,206.0,186.0,0.0,0.0
Durium Rod,Two-handed Thaumaturge's Arm,279,106.0,83.2,3.2,0,1,0.0,173.0,0.0,0.0,0.0,0.0,153.0,0.0,180.0,107.0,0.0,0.0
The Eloquent Moon,Two-handed Thaumaturge's Arm,276,116.0,94.02,3.28,1,0,0.0,192.0,109.0,0.0,0.0,0.0,0.0,0.0,195.0,155.0,0.0,0.0
Durium Staff,Two-handed Thaumaturge's Arm,273,103.0,83.09,3.28,0,1,0.0,170.0,0.0,0.0,0.0,0.0,88.0,0.0,168.0,126.0,0.0,0.0
Ruby Tide Rod,Two-handed Thaumaturge's Arm,270,114.0,91.84,3.28,1,0,0.0,184.0,0.0,93.0,0.0,0.0,139.0,0.0,182.0,0.0,0.0,0.0
Koppranickel Pole,Two-handed Thaumaturge's Arm,265,102.0,82.0,3.28,0,1,0.0,159.0,85.0,117.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0
Ghost Barque Rod,Two-handed Thaumaturge's Arm,260,113.0,88.53,3.2,1,0,0.0,169.0,133.0,0.0,0.0,0.0,93.0,0.0,169.0,0.0,0.0,0.0
Coven Rod,Two-handed Thaumaturge's Arm,280,118.0,97.44,3.36,0,0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0
Kaladanda Lux,Two-handed Thaumaturge's Arm,275,115.0,92.93,3.28,1,0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0
Alexandrian Metal Rod,Two-handed Thaumaturge's Arm,275,115.0,92.93,3.28,1,0,0.0,192.0,99.0,136.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0
Kaladanda,Two-handed Thaumaturge's Arm,270,114.0,91.84,3.28,1,0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0
Augmented Shire Rod,Two-handed Thaumaturge's Arm,270,114.0,91.84,3.28,1,0,0.0,184.0,97.0,0.0,0.0,0.0,0.0,0.0,182.0,139.0,0.0,0.0
Zurvanite Pole,Two-handed Thaumaturge's Arm,265,113.0,90.74,3.28,1,0,0.0,176.0,136.0,0.0,0.0,0.0,0.0,0.0,175.0,95.0,0.0,0.0
Sharpened Rod of the Black Khan,Two-handed Thaumaturge's Arm,260,113.0,90.74,3.28,1,0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0
Shire Rod,Two-handed Thaumaturge's Arm,260,113.0,90.74,3.28,1,0,0.0,169.0,93.0,0.0,0.0,0.0,0.0,0.0,169.0,133.0,0.0,0.0
Sophic Pole,Two-handed Thaumaturge's Arm,255,112.0,89.65,3.28,1,0,0.0,161.0,0.0,124.0,0.0,0.0,0.0,0.0,162.0,91.0,0.0,0.0
Kinna Rod,Two-handed Thaumaturge's Arm,255,112.0,89.65,3.28,1,0,0.0,161.0,129.0,87.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0
Koppranickel Staff,Two-handed Thaumaturge's Arm,255,101.0,82.88,3.36,0,1,0.0,145.0,116.0,0.0,0.0,0.0,81.0,0.0,146.0,0.0,0.0,0.0
Scintillant Staff,Two-handed Thaumaturge's Arm,250,100.0,79.81,3.28,0,1,0.0,138.0,80.0,109.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0
Edenmorn Index,Arcanist's Grimoire,535,180.0,139.36,3.12,1,0,0.0,752.0,531.0,0.0,0.0,0.0,372.0,0.0,725.0,0.0,0.0,0.0
Augmented Cryptlurker's Index,Arcanist's Grimoire,530,179.0,138.32,3.12,1,0,0.0,747.0,0.0,368.0,0.0,0.0,526.0,0.0,723.0,0.0,0.0,0.0
Diamond Zeta Index,Arcanist's Grimoire,525,178.0,137.28,3.12,1,0,0.0,724.0,365.0,521.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0
Cryptlurker's Index,Arcanist's Grimoire,520,177.0,136.24,3.12,1,0,0.0,700.0,0.0,361.0,0.0,0.0,515.0,0.0,686.0,0.0,0.0,0.0
Augmented Exarchic Grimoire,Arcanist's Grimoire,520,159.0,122.72,3.12,0,0,0.0,630.0,0.0,325.0,0.0,0.0,464.0,0.0,617.0,0.0,0.0,0.0
Augmented Law's Order Index,Arcanist's Grimoire,515,175.0,135.2,3.12,1,0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0
Emerald Index,Arcanist's Grimoire,515,175.0,135.2,3.12,1,0,0.0,679.0,510.0,0.0,0.0,0.0,357.0,0.0,668.0,0.0,0.0,0.0
Law's Order Index,Arcanist's Grimoire,510,174.0,134.16,3.12,1,0,0.0,657.0,353.0,504.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,0.0
Exarchic Grimoire,Arcanist's Grimoire,510,157.0,120.64,3.12,0,1,0.0,591.0,0.0,318.0,0.0,0.0,454.0,0.0,586.0,0.0,0.0,0.0
Edenchoir Index,Arcanist's Grimoire,505,172.0,133.12,3.12,1,0,0.0,637.0,498.0,0.0,0.0,0.0,349.0,0.0,634.0,0.0,0.0,0.0
Espiritus Recollection,Arcanist's Grimoire,500,171.0,132.08,3.12,1,0,0.0,617.0,344.0,492.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0
Augmented Espiritus,Arcanist's Grimoire,500,171.0,132.08,3.12,1,0,0.0,617.0,344.0,492.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0
Augmented Crystarium Index,Arcanist's Grimoire,500,171.0,132.08,3.12,1,0,0.0,616.0,0.0,344.0,0.0,0.0,492.0,0.0,617.0,0.0,0.0,0.0
Index of Light,Arcanist's Grimoire,495,170.0,131.04,3.12,1,0,0.0,598.0,0.0,487.0,0.0,0.0,341.0,0.0,602.0,0.0,0.0,0.0
Crystarium Index,Arcanist's Grimoire,490,169.0,130.0,3.12,1,0,0.0,578.0,0.0,337.0,0.0,0.0,482.0,0.0,587.0,0.0,0.0,0.0
Augmented Neo-Ishgardian Grimoire,Arcanist's Grimoire,490,152.0,116.48,3.12,0,0,0.0,521.0,434.0,303.0,0.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0
Espiritus,Arcanist's Grimoire,485,167.0,128.96,3.12,1,0,0.0,561.0,334.0,477.0,0.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0
Ruby Index,Arcanist's Grimoire,485,167.0,128.96,3.12,1,0,0.0,561.0,477.0,0.0,0.0,0.0,334.0,0.0,573.0,0.0,0.0,0.0
Neo-Ishgardian Grimoire,Arcanist's Grimoire,480,149.0,115.44,3.12,0,1,0.0,489.0,425.0,297.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0
